Query	Start	End	Alignment	Classification	Recepient	Donor_Family	Donor_genera	Donor_species	Method	BS	Ingroup_seq_coverage	Ingroup_seq_fragment	Donor_seq_coverage	Donor_seq_fragment
Ain_1	225633	226135	Ain.hgt.425.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_225633-226135;query|Ain_1	Cyperaceae;Poaceae	Miscanthus;Hierochloe;Aegilops;Sporobolus;Poa;Alloteropsis;Coix;Triticum;Bromus;Amblyopyrum;Zoysia;Holcus;Tripidium;Eleocharis;Oryza;Saccharum;Pennisetum;Chrysopogon;Digitaria;Festuca;Hordeum;Schoenoplectus;Carex;Cymbopogon;Spodiopogon;Cynodon;Rhynchospora;Avena;Cyperus;Microstegium	Poaceae|Coix_lacryma-jobi|MT471097.1_333497-333013;Poaceae|Coix_lacryma-jobi|MT471098.1_70409-70893;Poaceae|Coix_lacryma-jobi|MT471099.1_116368-116852;Poaceae|Coix_lacryma-jobi|MT471100.1_455882-456366;Poaceae|Tripidium_arundinaceum|PP454224.1_86475-86965;Poaceae|Tripidium_arundinaceum|PP664562.1_210810-210320;Poaceae|Tripidium_arundinaceum_x_Saccharum_spontaneum|PV604421.1_208965-209455;Poaceae|Chrysopogon_zizanioides|MN635785.1_144244-144546;Poaceae|Avena_longiglumis|OQ450323.1_316887-316992;Poaceae|Triticum_aestivum|AP008982.1_349290-349154;Poaceae|Triticum_aestivum|AP013051.1_212647-212783;Poaceae|Triticum_aestivum|AP013052.1_324117-323981;Poaceae|Triticum_timopheevii|AP013106.1_123470-123334;Poaceae|Hordeum_vulgare|AP017300.1_117528-117392;Poaceae|Hordeum_vulgare|AP017301.1_117528-117392;Poaceae|Triticum_aestivum|EU534409.1_349287-349151;Poaceae|Triticum_aestivum|GU985444.1_311131-310995;Poaceae|Triticum_turgidum|KJ078649.1_178693-178557;Poaceae|Hordeum_vulgare|KU865690.1_318506-318370;Poaceae|Triticum_aestivum|MH051716.1_349287-349151;Poaceae|Hordeum_vulgare|MN127966.1_117528-117392;Poaceae|Hordeum_vulgare|MN127969.1_117528-117392;Poaceae|Hordeum_vulgare|MN127970.1_117528-117392;Poaceae|Hordeum_vulgare|MN127973.1_117528-117392;Poaceae|Hordeum_vulgare|MN127974.1_117528-117392;Poaceae|Triticum_aestivum|MW846284.1_122596-122460;Poaceae|Poa_pratensis|OP980540.1_151013-150877;Poaceae|Poa_pratensis|OQ612620.1_151013-150877;Poaceae|Triticum_aestivum|OV737513.2_349287-349151;Poaceae|Triticum_turgidum|OV744841.1_349287-349151;Poaceae|Triticum_turgidum|OV754230.1_349287-349151;Poaceae|Triticum_turgidum|OV754594.2_349269-349133;Poaceae|Aegilops_cylindrica|OV788894.2_235637-235773;Poaceae|Bromus_sterilis|OX465602.1_487313-487177;Poaceae|Triticum_timopheevii|OY997404.1_318991-319127;Poaceae|Amblyopyrum_muticum|OZ209253.1_182185-182321;Poaceae|Hierochloe_odorata|OZ243092.1_28195-28331;Poaceae|Hordeum_vulgare|OZ243443.1_485847-485983;Poaceae|Triticum_aestivum|OZ253661.1_418809-418673;Poaceae|Triticum_turgidum|OZ256559.1_418809-418673;Poaceae|Holcus_mollis|OZ286384.1_507960-508096;Poaceae|Triticum_aestivum|OZ287251.1_297057-296921;Poaceae|Triticum_aestivum|OZ369041.1_418847-418711;Poaceae|Bromus_inermis|PQ510806.1_467456-467592;Poaceae|Poa_chaixii|OZ173748.1_458993-458857;Poaceae|Festuca_glaucescens|JBQVRU010013215.1_51215-51128;Cyperaceae|Rhynchospora_pubera|OL799325.1_898431-898352;Poaceae|Digitaria_sanguinalis|OZ156446.1_254694-254217;Cyperaceae|Cyperus_fuscus|OZ210617.1_197968-198389;Cyperaceae|Eleocharis_quinqueflora|OZ060354.1_1459225-1459706;Cyperaceae|Schoenoplectus_tabernaemontani|OZ255991.1_667052-666573;Poaceae|Oryza_meyeriana|OR539813.1_238149-238282;Cyperaceae|Carex_echinata|OZ257389.1_322117-322364;Poaceae|Pennisetum_giganteum|PQ768538.1_333289-332810;Poaceae|Cynodon_dactylon_x_Cynodon_transvaalensis|MK175054.1_331100-330624;Poaceae|Cynodon_dactylon|PP493251.1_311638-311162;Poaceae|Zoysia_macrostachya|PX119322.1_195247-194768;Poaceae|Sporobolus_alterniflorus|MT471321.1_300719-300240;Poaceae|Oryza_minuta|KU176938.1_311275-311521;Poaceae|Alloteropsis_semialata|MH644808.1_393196-392846;Poaceae|Oryza_rufipogon|AP011076.1_336161-336407;Poaceae|Oryza_sativa|AP011077.1_278105-278351;Poaceae|Oryza_rufipogon|AP012527.1_61618-61372;Poaceae|Oryza_sativa|AP017386.1_383188-383434;Poaceae|Oryza_sativa|BA000029.3_351156-350910;Poaceae|Oryza_sativa|CP018169.1_361635-361389;Poaceae|Oryza_sativa|DQ167399.1_352128-351882;Poaceae|Oryza_sativa|DQ167400.1_351297-351051;Poaceae|Oryza_sativa|DQ167807.1_351301-351055;Poaceae|Oryza_sativa|JF281153.1_120270-120516;Poaceae|Oryza_sativa|JF281154.1_331027-331273;Poaceae|Oryza_sativa|JN861111.1_162521-162275;Poaceae|Oryza_sativa|JN861112.1_162496-162250;Poaceae|Oryza_sativa|KY486275.1_428527-428281;Poaceae|Oryza_sativa|LC595639.1_107183-107429;Poaceae|Oryza_sativa|LC654237.1_162663-162417;Poaceae|Oryza_sativa|LC697740.2_369872-369626;Poaceae|Oryza_sativa|MH665664.1_102663-102417;Poaceae|Oryza_sativa|MW691120.1_162578-162332;Poaceae|Oryza_sativa|ON854123.1_189454-189700;Poaceae|Oryza_sativa|OP740914.1_197521-197275;Poaceae|Oryza_sativa|OX262151.1_67771-67525;Poaceae|Oryza_sativa|OX262152.1_68728-68482;Poaceae|Oryza_sativa|OX262154.1_227845-228091;Poaceae|Oryza_sativa|OX262155.1_227845-228091;Poaceae|Oryza_sativa|OX262156.1_227845-228091;Poaceae|Oryza_sativa|OX262157.1_227845-228091;Poaceae|Oryza_sativa|OX262158.1_265241-265487;Poaceae|Oryza_sativa|OX262159.1_265241-265487;Poaceae|Oryza_sativa|OX637258.1_1038957-1039203;Poaceae|Oryza_glaberrima|PV847688.1_223868-224114;Poaceae|Saccharum_spontaneum|PP454223.1_69610-69126;Poaceae|Saccharum_spontaneum|PP729333.1_94230-94714;Poaceae|Saccharum_spontaneum|PP729336.1_413139-413623;Poaceae|Saccharum_spontaneum|PP729338.1_94216-94700;Poaceae|Saccharum_spontaneum|PP803567.1_94216-94700;Poaceae|Saccharum_narenga|PP551632.1_193125-193609;Poaceae|Saccharum_longisetosum|PP622780.1_30742-31226;Poaceae|Cymbopogon_citratus|BK059359.1_37853-37369;Poaceae|Saccharum_officinarum|LC107875.1_23672-24156;Poaceae|Saccharum_sp.|MG969495.1_23673-24157;Poaceae|Saccharum_hybrid_cultivar|MT411891.1_23678-24162;Poaceae|Saccharum_hybrid_cultivar_x_Tripidium_arundinaceum|MT821854.1_23673-24157;Poaceae|Saccharum_hybrid_cultivar|MT921807.1_23678-24162;Poaceae|Saccharum_hybrid_cultivar|MT921809.1_23678-24162;Poaceae|Saccharum_officinarum|OK037503.1_117626-117142;Poaceae|Microstegium_vimineum|OQ360108.1_361694-362178;Poaceae|Saccharum_robustum|PP056091.1_67037-66553;Poaceae|Saccharum_hybrid_cultivar|PP454206.1_73557-74041;Poaceae|Saccharum_hybrid_cultivar|PP454208.1_112606-112122;Poaceae|Saccharum_hybrid_cultivar|PP454210.1_112611-112127;Poaceae|Saccharum_hybrid_cultivar|PP454214.1_73557-74041;Poaceae|Saccharum_robustum|PP622779.1_38522-38038;Poaceae|Saccharum_officinarum|PP664561.1_98874-99358;Poaceae|Miscanthus_sinensis|PP665700.1_192383-191899;Poaceae|Tripidium_rufipilum|PP666877.1_75288-74804;Poaceae|Saccharum_fulvum|PP666878.1_75307-74823;Poaceae|Tripidium_ravennae|PP666879.1_465622-465138;Poaceae|Saccharum_officinarum|PP729335.1_16835-17319;Poaceae|Saccharum_robustum|PP802966.1_77042-77526;Poaceae|Saccharum_officinarum|PP803006.1_87550-88034;Poaceae|Saccharum_officinarum|PP803677.1_107121-107605;Poaceae|Saccharum_officinarum|PP804220.1_24783-25267;Poaceae|Saccharum_officinarum|PP804242.1_137362-137846;Poaceae|Saccharum_spontaneum|PP816291.1_94197-94681;Poaceae|Saccharum_officinarum|PP816723.1_32482-31998;Poaceae|Spodiopogon_sagittifolius|PP957933.1_252081-251595;Poaceae|Saccharum_hybrid_cultivar|PV604424.1_136629-137113;Poaceae|Saccharum_hybrid_cultivar|PV604426.1_51606-51122;Poaceae|Saccharum_hybrid_cultivar|PV604428.1_71081-70597	Phylogeny	0.0	1.0	1.0	0.4910536779324056	1.0
Ain_1	227675	227814	Ain.hgt.426.fas	High confidence HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_227675-227814;Orobanchaceae|Aeginetia_indica|MW582538.1_440867-441006;query|Ain_1	Poaceae	Spodiopogon	Poaceae|Spodiopogon_sagittifolius|PP957933.1_403389-403515	Phylogeny: nested in donor family	0.915	1.0	1.0	0.9071428571428571	1.0
Ain_1	227795	228153	Ain.hgt.427.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	228187	228307	Ain.hgt.428.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	228342	228587	Ain.hgt.429.fas	Putative HGT	Orobanchaceae|Striga_asiatica|OP465142.1_75981-76173;Orobanchaceae|Aeginetia_indica|BK061406.1_228342-228587;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_441534-441779	Convolvulaceae	Ipomoea	Convolvulaceae|Ipomoea_nil|AP017303.1_116487-116235;Convolvulaceae|Ipomoea_batatas|BK059239.1_98974-99226;Convolvulaceae|Ipomoea_trifida|BK059240.1_48371-48623;Convolvulaceae|Ipomoea_triloba|BK059242.1_26111-26363;Convolvulaceae|Ipomoea_batatas|LC773294.1_179015-179267;Convolvulaceae|Ipomoea_trifida|LC773296.1_49006-49258;Convolvulaceae|Ipomoea_quamoclit|MZ240732.1_238597-238345;Convolvulaceae|Ipomoea_pes-caprae|MZ240737.1_87700-87952;Convolvulaceae|Ipomoea_batatas|OM808941.1_237714-237966	Phylogeny	0.667	0.6666666666666667	1.0	0.9634146341463414	1.0
Ain_1	229101	229239	Ain.hgt.430.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	229303	229510	Ain.hgt.431.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	229808	229961	Ain.hgt.432.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	229967	230317	Ain.hgt.433.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	230317	230617	Ain.hgt.434.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	230617	231538	Ain.hgt.435.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	231960	232716	Ain.hgt.436.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	232742	232847	Ain.hgt.437.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	232908	233261	Ain.hgt.438.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	233254	233511	Ain.hgt.439.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	233518	233580	Ain.hgt.440.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	233604	233719	Ain.hgt.441.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	233701	233817	Ain.hgt.442.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	236918	237178	Ain.hgt.443.fas	inconclusive	Orobanchaceae|Aeginetia_indica|BK061406.1_236918-237178;Orobanchaceae|Aeginetia_indica|MW582538.1_288344-288084;Orobanchaceae|Aeginetia_indica|MW851294.1_87477-87737;query|Ain_1	Grossulariaceae;Saxifragaceae;Malvaceae	Reevesia;Tiarella;Ribes	Malvaceae|Reevesia_pubescens|OR832753.1_256578-256667;Saxifragaceae|Tiarella_polyphylla|OR866907.1_400361-400272;Grossulariaceae|Ribes_odoratum|PQ049745.1_136384-136473	Phylogeny	1.0	1.0	1.0	0.33333333333333337	1.0
Ain_1	237514	237671	Ain.hgt.444.fas	High confidence HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_237514-237671;Orobanchaceae|Aeginetia_indica|MW582538.1_287748-287591;Orobanchaceae|Aeginetia_indica|MW851294.1_88073-88230;query|Ain_1;Orobanchaceae|Striga_hermonthica|PX150085.1_981609-981455	Malvaceae	Reevesia	Malvaceae|Reevesia_pubescens|OR832753.1_593792-593946	Phylogeny: nested in donor family	0.888	1.0	1.0	0.9493670886075949	1.0
Ain_1	239524	239633	Ain.hgt.445.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_239524-239633;Orobanchaceae|Aeginetia_indica|MW582538.1_285738-285629;Orobanchaceae|Aeginetia_indica|MW851294.1_90083-90192;query|Ain_1	Malvaceae	Corchorus	Malvaceae|Corchorus_capsularis|KT894204.1_1199445-1199548	Phylogeny	1.0	1.0	1.0	0.9454545454545454	1.0
Ain_1	239605	240042	Ain.hgt.446.fas	Putative HGT	Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_66976-66563;Orobanchaceae|Aeginetia_indica|BK061406.1_239605-240042;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_130492-130055;Orobanchaceae|Aeginetia_indica|MW851294.1_266519-266082	Malvaceae	Corchorus	Malvaceae|Corchorus_capsularis|KT894204.1_1491683-1491964;Malvaceae|Corchorus_olitorius|KT894205.1_1128766-1128485	Phylogeny	0.194	0.5114155251141552	1.0	0.6324200913242009	1.0
Ain_1	240032	240149	Ain.hgt.447.fas	High confidence HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_240032-240149;Orobanchaceae|Aeginetia_indica|MW582538.1_130065-129948;Orobanchaceae|Aeginetia_indica|MW851294.1_266092-265975;Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_66573-66456;query|Ain_1	Malvaceae	Pterospermum	Malvaceae|Pterospermum_kingtungense|OR832751.1_337869-337976	Phylogeny: nested in donor family	0.484	0.8983050847457628	1.0	0.9152542372881356	1.0
Ain_1	240727	240796	Ain.hgt.448.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	241370	241531	Ain.hgt.449.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	242122	242280	Ain.hgt.450.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	242289	242361	Ain.hgt.451.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_242289-242361;Orobanchaceae|Christisonia_kwangtungensis|OM219025.1_30185-30115	Poaceae	Miscanthus;Stipa;Hierochloe;Bambusa;Indocalamus;Tripsacum;Agrostis;Ferrocalamus;Eleusine;Zea;Leersia;Fargesia;Hygroryza;Pseudosasa;Urochloa;Polypogon;Tripidium;Nassella;Oryza;Saccharum;Chrysopogon;Eremochloa;Trikeraia;Hordeum;Stipellula;Macrochloa;Phleum;Avena;Phalaris;Microstegium;Phyllostachys	Poaceae|Oryza_rufipogon|AP012527.1_406871-406931;Poaceae|Hordeum_vulgare|AP017300.1_157808-157868;Poaceae|Hordeum_vulgare|AP017301.1_157808-157868;Poaceae|Zea_mays|AY506529.1_432044-432116;Poaceae|Zea_mays|CM025451.1_123687-123615;Poaceae|Zea_mays|CM059588.1_193137-193209;Poaceae|Zea_mays|DQ490951.2_33362-33290;Poaceae|Zea_mays|DQ490952.1_123687-123615;Poaceae|Zea_mays|DQ490953.1_297556-297628;Poaceae|Zea_mays|DQ645536.1_193480-193552;Poaceae|Zea_luxurians|DQ645537.1_365877-365805;Poaceae|Zea_perennis|DQ645538.1_69545-69617;Poaceae|Zea_mays|DQ645539.1_508292-508220;Poaceae|Tripsacum_dactyloides|DQ984517.1_122962-122890;Poaceae|Bambusa_oldhamii|EU365401.1_419971-419911;Poaceae|Zea_mays|JBMGJB010000202.1_21682-21755;Poaceae|Zea_mays|JBMGJB010000248.1_21358-21430;Poaceae|Zea_mays|JBMGJB010000314.1_13471-13399;Poaceae|Zea_mays|JBMGJB010000316.1_30246-30174;Poaceae|Zea_mays|JBMGJB010000415.1_22704-22776;Poaceae|Zea_mays|JBMGJB010000446.1_25033-24961;Poaceae|Zea_mays|JBMGJB010000469.1_5769-5840;Poaceae|Zea_mays|JBMGJB010000543.1_16036-15964;Poaceae|Zea_mays|JBMGJB010000597.1_816-888;Poaceae|Zea_mays|JBMGJB010000615.1_13526-13454;Poaceae|Zea_mays|JBMGJB010000698.1_13720-13648;Poaceae|Zea_mays|JBMGJB010000744.1_18388-18316;Poaceae|Zea_mays|JBMGJB010000766.1_14442-14370;Poaceae|Zea_mays|JBMGJB010000785.1_9896-9968;Poaceae|Zea_mays|JBMGJB010000798.1_1751-1679;Poaceae|Zea_mays|JBMGJB010000854.1_7562-7634;Poaceae|Zea_mays|JBMGJB010001100.1_11592-11664;Poaceae|Zea_mays|JBMGJB010001142.1_12277-12205;Poaceae|Zea_mays|JBMGJB010001231.1_9882-9954;Poaceae|Zea_mays|JBMGJB010001280.1_4547-4475;Poaceae|Zea_mays|JBMGJB010001359.1_12648-12720;Poaceae|Zea_mays|JBMGJB010001370.1_8944-8872;Poaceae|Zea_mays|JBMGJB010001413.1_14921-14993;Poaceae|Ferrocalamus_rimosivaginus|JN120789.1_389669-389729;Poaceae|Ferrocalamus_rimosivaginus|JQ235169.1_44657-44717;Poaceae|Zea_mays|KY018916.1_432025-432097;Poaceae|Saccharum_officinarum|LC107875.1_96001-95929;Poaceae|Urochloa_decumbens|LC507189.1_14318-14390;Poaceae|Eleusine_indica|MF616338.1_295182-295122;Poaceae|Saccharum_sp.|MG969495.1_96043-95971;Poaceae|Hordeum_vulgare|MN127966.1_157808-157868;Poaceae|Hordeum_vulgare|MN127969.1_157808-157868;Poaceae|Hordeum_vulgare|MN127970.1_157808-157868;Poaceae|Hordeum_vulgare|MN127973.1_157808-157868;Poaceae|Hordeum_vulgare|MN127974.1_157808-157868;Poaceae|Chrysopogon_zizanioides|MN635785.1_117253-117325;Poaceae|Saccharum_hybrid_cultivar|MT411891.1_96046-95974;Poaceae|Saccharum_hybrid_cultivar_x_Tripidium_arundinaceum|MT821854.1_96015-95943;Poaceae|Saccharum_hybrid_cultivar|MT921807.1_96026-95954;Poaceae|Saccharum_hybrid_cultivar|MT921809.1_96046-95974;Poaceae|Stipa_capillata|MZ161093.1_4901-4841;Poaceae|Saccharum_officinarum|OK037503.1_45273-45345;Poaceae|Zea_mays|OP210277.1_33362-33290;Poaceae|Zea_mays|OP210278.1_33362-33290;Poaceae|Fargesia_qinlingensis|OP324799.1_106434-106374;Poaceae|Zea_mays|OP832499.1_430496-430568;Poaceae|Zea_mays|OP832500.1_428933-429005;Poaceae|Microstegium_vimineum|OQ360108.1_12955-13027;Poaceae|Avena_longiglumis|OQ450323.1_376190-376250;Poaceae|Agrostis_stolonifera|OQ695465.1_357429-357489;Poaceae|Zea_mays|OR933560.1_33361-33289;Poaceae|Polypogon_viridis|OZ174321.1_315104-315164;Poaceae|Leersia_oryzoides|OZ228980.1_345161-345221;Poaceae|Hierochloe_odorata|OZ243092.1_32962-32902;Poaceae|Hordeum_vulgare|OZ243443.1_233858-233798;Poaceae|Phleum_pratense|OZ273861.1_65756-65816;Poaceae|Phalaris_arundinacea|OZ377345.1_228884-228944;Poaceae|Saccharum_robustum|PP056091.1_139374-139446;Poaceae|Eremochloa_ophiuroides|PP372606.1_493344-493272;Poaceae|Saccharum_hybrid_cultivar|PP454206.1_1181-1109;Poaceae|Saccharum_hybrid_cultivar|PP454208.1_40243-40315;Poaceae|Saccharum_hybrid_cultivar|PP454210.1_40243-40315;Poaceae|Saccharum_hybrid_cultivar|PP454214.1_1181-1109;Poaceae|Saccharum_spontaneum|PP454222.1_22009-22081;Poaceae|Tripidium_arundinaceum|PP454224.1_134656-134728;Poaceae|Hygroryza_aristata|PP534167.1_75619-75679;Poaceae|Saccharum_narenga|PP551632.1_82963-83035;Poaceae|Saccharum_robustum|PP622779.1_111024-111096;Poaceae|Saccharum_longisetosum|PP622781.1_95309-95381;Poaceae|Saccharum_officinarum|PP664561.1_26464-26392;Poaceae|Tripidium_arundinaceum|PP664562.1_162621-162549;Poaceae|Miscanthus_sinensis|PP665700.1_157247-157319;Poaceae|Tripidium_rufipilum|PP666877.1_182691-182619;Poaceae|Saccharum_fulvum|PP666878.1_182781-182709;Poaceae|Saccharum_spontaneum|PP729332.1_359406-359334;Poaceae|Saccharum_officinarum|PP729335.1_89225-89153;Poaceae|Saccharum_spontaneum|PP729336.1_281943-281871;Poaceae|Saccharum_spontaneum|PP729337.1_22020-22092;Poaceae|Saccharum_robustum|PP802966.1_4656-4584;Poaceae|Saccharum_officinarum|PP803006.1_15113-15041;Poaceae|Saccharum_spontaneum|PP803566.1_359153-359081;Poaceae|Saccharum_officinarum|PP803677.1_34711-34639;Poaceae|Saccharum_officinarum|PP804220.1_97163-97091;Poaceae|Saccharum_officinarum|PP804242.1_64953-64881;Poaceae|Saccharum_spontaneum|PP816290.1_222019-222091;Poaceae|Saccharum_officinarum|PP816723.1_104853-104925;Poaceae|Fargesia_qinlingensis|PP885440.1_291939-291999;Poaceae|Phyllostachys_edulis|PQ362458.1_300155-300215;Poaceae|Indocalamus_tessellatus|PQ456900.1_581382-581322;Poaceae|Stipa_sibirica|PQ492196.1_4964-4904;Poaceae|Nassella_tenuissima|PQ576941.1_334239-334179;Poaceae|Stipa_capillata|PV176991.1_4975-4915;Poaceae|Indocalamus_longiauritus|PV366312.1_103672-103732;Poaceae|Trikeraia_pappiformis|PV446899.1_4925-4865;Poaceae|Macrochloa_tenacissima|PV446928.1_4981-4921;Poaceae|Nassella_tenuissima|PV446986.1_4964-4904;Poaceae|Stipa_arabica|PV447015.1_4974-4914;Poaceae|Stipa_austroaltaica|PV447073.1_4975-4915;Poaceae|Stipa_basiplumosa|PV447102.1_4975-4915;Poaceae|Stipa_borysthenica|PV447131.1_4927-4867;Poaceae|Stipa_breviflora|PV447160.1_4975-4915;Poaceae|Stipa_caucasica|PV447189.1_4928-4868;Poaceae|Stipa_caucasica|PV447218.1_4928-4868;Poaceae|Stipa_caucasica_x_Stipa_magnifica|PV447247.1_4928-4868;Poaceae|Stipa_ehrenbergiana|PV447276.1_4974-4914;Poaceae|Stipa_caucasica|PV447334.1_4973-4913;Poaceae|Stipa_hohenackeriana|PV447363.1_4911-4851;Poaceae|Stipa_klimesii|PV447392.1_4975-4915;Poaceae|Stipa_lessingiana|PV447450.1_4927-4867;Poaceae|Stipa_macroglossa|PV447508.1_4975-4915;Poaceae|Stipa_ovczinnikovii|PV447537.1_4975-4915;Poaceae|Stipa_penicillata|PV447566.1_4975-4915;Poaceae|Stipa_pennata|PV447624.1_4927-4867;Poaceae|Stipa_przewalskyi|PV447682.1_4975-4915;Poaceae|Stipa_pulcherrima|PV447711.1_4925-4865;Poaceae|Stipa_purpurea|PV447740.1_4975-4915;Poaceae|Stipa_richteriana|PV447769.1_4975-4915;Poaceae|Stipa_richteriana|PV447798.1_4927-4867;Poaceae|Stipa_richteriana|PV447884.1_4927-4867;Poaceae|Stipa_tianschanica|PV447971.1_4973-4913;Poaceae|Stipa_tianschanica|PV448000.1_4973-4913;Poaceae|Stipa_purpurea|PV448029.1_4975-4915;Poaceae|Stipa_heptapotamica|PV448058.1_4927-4867;Poaceae|Stipa_tzveleviana|PV448174.1_4943-4883;Poaceae|Stipa_zalesskii|PV448203.1_4925-4865;Poaceae|Stipellula_capensis|PV448230.1_4975-4915;Poaceae|Tripidium_arundinaceum_x_Saccharum_spontaneum|PV604421.1_257171-257243;Poaceae|Saccharum_hybrid_cultivar|PV604424.1_64259-64187;Poaceae|Saccharum_hybrid_cultivar|PV604426.1_123976-124048;Poaceae|Saccharum_hybrid_cultivar|PV604428.1_143451-143523;Poaceae|Oryza_glaberrima|PV847688.1_27559-27499;Poaceae|Pseudosasa_japonica|PX122101.1_148865-148925	BLAST: exclusive homology in two families	NA	0.9863013698630136	1.0	1.0	1.0
Ain_1	242444	243194	Ain.hgt.452.fas	inconclusive	Orobanchaceae|Striga_asiatica|OP465140.1_132593-132880;Orobanchaceae|Striga_hermonthica|PX150087.1_66607-66886;Orobanchaceae|Aeginetia_indica|BK061406.1_242444-243194;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_128497-128344;Orobanchaceae|Aeginetia_indica|MW851294.1_264524-264371	Geraniaceae;Cactaceae	Erodium;Cereus;Nopalea	Geraniaceae|Erodium_stephanianum|PV575339.1_51822-51974;Cactaceae|Nopalea_cochenillifera|OR885585.1_385589-385772;Cactaceae|Cereus_jamacaru|PV822039.1_252563-252746	Phylogeny	0.0	0.2756324900133156	1.0	0.24500665778961384	1.0
Ain_1	243194	243820	Ain.hgt.453.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	243915	244059	Ain.hgt.454.fas	Putative HGT	Orobanchaceae|Aeginetia_indica|BK061406.1_243915-244059;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_267738-267594;Orobanchaceae|Aeginetia_indica|MW851294.1_108083-108227	Linderniaceae	Picria	Linderniaceae|Picria_felterrae|PP050459.1_192042-191900	Phylogeny	0.91	1.0	1.0	0.9862068965517241	1.0
Ain_1	245314	246609	Ain.hgt.455.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	246709	246807	Ain.hgt.456.fas	High confidence HGT	query|Ain_1;Orobanchaceae|Aeginetia_indica|BK061406.1_246709-246807;Orobanchaceae|Aeginetia_indica|MW582538.1_265272-265174;Orobanchaceae|Aeginetia_indica|MW851294.1_110549-110647;Orobanchaceae|Striga_asiatica|OP465144.1_33270-33186	Linderniaceae	Picria	Linderniaceae|Picria_felterrae|PP050459.1_354017-354118	BLAST: exclusive homology in two families	NA	1.0	1.0	1.0	1.0
Ain_1	246891	247163	Ain.hgt.457.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	247154	247247	Ain.hgt.458.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	247507	247720	Ain.hgt.459.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	247714	248133	Ain.hgt.460.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
Ain_1	248125	248425	Ain.hgt.461.fas	Putative HGT	Orobanchaceae|Christisonia_kwangtungensis|OM219027.1_95662-95417;Orobanchaceae|Aeginetia_indica|BK061406.1_248125-248425;query|Ain_1;Orobanchaceae|Aeginetia_indica|MW582538.1_263856-263596;Orobanchaceae|Aeginetia_indica|MW851294.1_111965-112225	Euphorbiaceae	Euphorbia	Euphorbiaceae|Euphorbia_peplus|OZ123154.1_23513-23611	Phylogeny	0.802	0.867109634551495	1.0	0.3289036544850499	1.0
Ain_1	248425	249175	Ain.hgt.462.fas	VGT	NA	NA	NA	NA	Phylogeny	NA	NA	NA	NA	NA
